"MONTH;DAYOF WEEK;DEP DEL15;DEPTIMEBLK;DISTANCEGROUP;SEGMENTNUMBER;CONCURRENTFLIGHTS;NUMBEROFSEATS;CARRIERNAME;AIRPORTFLIGHTSMONTH;AIRLINEFLIGHTSMONTH;AIRLINEAIRPORTFLIGHTSMONTH;AVGMONTHLYPASSAIRPORT;AVGMONTHLYPASSAIRLINE;FLTATTENDANTSPERPASS;GROUNDSERVPERPASS;PLANEAGE;DEPARTINGAIRPORT;LATITUDE;LONGITUDE;PREVIOUSAIRPORT;PRCP;SNOW;SNWD;TMAX;AWND"
"1;7;0;0800-0859;8;2;25;175;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;1;McCarran International;36.08;-115.152;Tucson International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;2;2;29;143;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;20;McCarran International;36.08;-115.152;Boise Air Terminal;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;4;2;28;175;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;3;McCarran International;36.08;-115.152;Lambert-St. Louis International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;3;2;28;143;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;13;McCarran International;36.08;-115.152;San Francisco International;0.0;0.0;0.0;65.0;2.91"
"1;7;1;1200-1259;3;2;26;175;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;5;McCarran International;36.08;-115.152;Nashville International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;7;2;28;143;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;19;McCarran International;36.08;-115.152;San Jose International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0800-0859;5;2;25;175;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;5;McCarran International;36.08;-115.152;Dallas Love Field;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;8;2;28;175;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;3;McCarran International;36.08;-115.152;Indianapolis Muni/Weir Cook;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;9;2;29;175;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;6;McCarran International;36.08;-115.152;Orlando International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;1;2;28;143;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;13;McCarran International;36.08;-115.152;Hollywood-Burbank Midpoint;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;3;2;28;143;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;14;McCarran International;36.08;-115.152;Kansas City International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1100-1159;7;2;26;175;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;4;McCarran International;36.08;-115.152;William P Hobby;0.0;0.0;0.0;65.0;2.91"
"1;7;1;1100-1159;5;2;26;143;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;10;McCarran International;36.08;-115.152;Phoenix Sky Harbor International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0800-0859;7;2;25;175;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;6;McCarran International;36.08;-115.152;San Antonio International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;2;2;28;143;Southwest Airlines Co.;13056;107363;5873;1903352;13382999;6.178236301460919e-05;9.889412309998219e-05;18;McCarran International;36.08;-115.152;Stapleton International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;5;2;29;173;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;4;McCarran International;36.08;-115.152;Houston Intercontinental;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1400-1459;7;2;25;173;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;6;McCarran International;36.08;-115.152;Houston Intercontinental;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0800-0859;9;2;25;173;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;5;McCarran International;36.08;-115.152;Los Angeles International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;7;2;29;234;Delta Air Lines Inc.;13056;73508;1174;1903352;12460183;0.0001441658849878598;0.0001486602009422039;16;McCarran International;36.08;-115.152;Atlanta Municipal;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1100-1159;6;2;26;180;Delta Air Lines Inc.;13056;73508;1174;1903352;12460183;0.0001441658849878598;0.0001486602009422039;1;McCarran International;36.08;-115.152;Minneapolis-St Paul International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;7;2;29;191;Delta Air Lines Inc.;13056;73508;1174;1903352;12460183;0.0001441658849878598;0.0001486602009422039;3;McCarran International;36.08;-115.152;Salt Lake City International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1100-1159;7;2;26;160;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;2;McCarran International;36.08;-115.152;Ronald Reagan Washington National;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1100-1159;2;2;26;154;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;11;McCarran International;36.08;-115.152;San Francisco International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;7;2;29;216;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;17;McCarran International;36.08;-115.152;Chicago O'Hare International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1300-1359;9;2;29;173;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;5;McCarran International;36.08;-115.152;Washington Dulles International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;2;2;28;128;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;19;McCarran International;36.08;-115.152;Phoenix Sky Harbor International;0.0;0.0;0.0;65.0;2.91"
"1;7;1;1100-1159;3;2;26;178;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;6;McCarran International;36.08;-115.152;McCarran International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1100-1159;7;2;26;178;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;4;McCarran International;36.08;-115.152;Newark Liberty International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;8;2;28;178;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;7;McCarran International;36.08;-115.152;Seattle International;0.0;0.0;0.0;65.0;2.91"
"1;7;1;0800-0859;2;2;25;178;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;7;McCarran International;36.08;-115.152;Detroit Metro Wayne County;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0800-0859;7;2;25;178;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;5;McCarran International;36.08;-115.152;Metropolitan Oakland International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0700-0759;4;2;29;129;Allegiant Air;13056;6713;645;1903352;1257616;1.3252580061983643e-05;0.00010774347590392701;11;McCarran International;36.08;-115.152;Wichita Mid-Continent;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;5;2;28;178;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;8;McCarran International;36.08;-115.152;Tampa International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1100-1159;1;2;26;181;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;5;McCarran International;36.08;-115.152;Los Angeles International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1200-1259;9;2;26;176;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;17;McCarran International;36.08;-115.152;Miami International;0.0;0.0;0.0;65.0;2.91"
"1;7;1;1800-1859;7;2;24;228;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;1;McCarran International;36.08;-115.152;Dallas Fort Worth Regional;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1400-1459;7;2;25;180;Delta Air Lines Inc.;13056;73508;1174;1903352;12460183;0.0001441658849878598;0.0001486602009422039;3;McCarran International;36.08;-115.152;John F. Kennedy International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1200-1259;9;2;26;129;JetBlue Airways;13056;23463;299;1903352;3190369;0.0001600389254787507;0.00012686617611396965;11;McCarran International;36.08;-115.152;John F. Kennedy International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;10;2;29;129;JetBlue Airways;13056;23463;299;1903352;3190369;0.0001600389254787507;0.00012686617611396965;11;McCarran International;36.08;-115.152;Logan International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1400-1459;10;2;25;160;Delta Air Lines Inc.;13056;73508;1174;1903352;12460183;0.0001441658849878598;0.0001486602009422039;19;McCarran International;36.08;-115.152;Logan International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;9;2;28;180;Delta Air Lines Inc.;13056;73508;1174;1903352;12460183;0.0001441658849878598;0.0001486602009422039;1;McCarran International;36.08;-115.152;Cincinnati/Northern Kentucky International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1200-1259;9;2;26;168;Delta Air Lines Inc.;13056;73508;1174;1903352;12460183;0.0001441658849878598;0.0001486602009422039;20;McCarran International;36.08;-115.152;John F. Kennedy International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1300-1359;9;2;29;180;Frontier Airlines Inc.;13056;9496;581;1903352;1857122;0.00011572564827677376;7.134694872433899e-06;8;McCarran International;36.08;-115.152;Raleigh-Durham International;0.0;0.0;0.0;65.0;2.91"
"1;7;1;0900-0959;3;2;28;180;Frontier Airlines Inc.;13056;9496;581;1903352;1857122;0.00011572564827677376;7.134694872433899e-06;8;McCarran International;36.08;-115.152;Orlando International;0.0;0.0;0.0;65.0;2.91"
"1;7;1;1900-1959;3;2;24;230;Frontier Airlines Inc.;13056;9496;581;1903352;1857122;0.00011572564827677376;7.134694872433899e-06;3;McCarran International;36.08;-115.152;Lambert-St. Louis International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1100-1159;5;2;26;181;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;2;McCarran International;36.08;-115.152;Dallas Fort Worth Regional;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1300-1359;2;2;29;129;Allegiant Air;13056;6713;645;1903352;1257616;1.3252580061983643e-05;0.00010774347590392701;11;McCarran International;36.08;-115.152;Michiana Regional;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;1;2;28;182;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;2;McCarran International;36.08;-115.152;Portland International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0800-0859;2;2;25;178;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;6;McCarran International;36.08;-115.152;Los Angeles International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1100-1159;9;2;26;182;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;1;McCarran International;36.08;-115.152;Friendship International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;7;2;28;145;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;13;McCarran International;36.08;-115.152;San Diego International Lindbergh Fl;0.0;0.0;0.0;65.0;2.91"
"1;7;1;0800-0859;7;2;25;182;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;2;McCarran International;36.08;-115.152;Minneapolis-St Paul International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;2;2;29;146;Alaska Airlines Inc.;13056;20315;717;1903352;2884187;3.233146156611231e-05;0.00017460144972655646;7;McCarran International;36.08;-115.152;Portland International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;1;2;29;146;Alaska Airlines Inc.;13056;20315;717;1903352;2884187;3.233146156611231e-05;0.00017460144972655646;7;McCarran International;36.08;-115.152;Los Angeles International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;4;2;29;149;Alaska Airlines Inc.;13056;20315;717;1903352;2884187;3.233146156611231e-05;0.00017460144972655646;13;McCarran International;36.08;-115.152;San Francisco International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;2000-2059;1;2;18;146;Alaska Airlines Inc.;13056;20315;717;1903352;2884187;3.233146156611231e-05;0.00017460144972655646;8;McCarran International;36.08;-115.152;Los Angeles International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;4;2;29;181;Alaska Airlines Inc.;13056;20315;717;1903352;2884187;3.233146156611231e-05;0.00017460144972655646;6;McCarran International;36.08;-115.152;Seattle International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1200-1259;4;2;26;172;Alaska Airlines Inc.;13056;20315;717;1903352;2884187;3.233146156611231e-05;0.00017460144972655646;16;McCarran International;36.08;-115.152;Seattle International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1600-1659;4;2;32;181;Alaska Airlines Inc.;13056;20315;717;1903352;2884187;3.233146156611231e-05;0.00017460144972655646;1;McCarran International;36.08;-115.152;San Francisco International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;9;2;29;160;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;8;McCarran International;36.08;-115.152;John F. Kennedy International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1400-1459;9;2;25;173;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;5;McCarran International;36.08;-115.152;Newark Liberty International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;0900-0959;2;2;28;154;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;8;McCarran International;36.08;-115.152;San Francisco International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1100-1159;9;2;26;173;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;4;McCarran International;36.08;-115.152;Newark Liberty International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;2300-2359;9;2;17;173;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;10;McCarran International;36.08;-115.152;Newark Liberty International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;1;2;29;154;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;9;McCarran International;36.08;-115.152;Los Angeles International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1200-1259;5;2;26;173;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;18;McCarran International;36.08;-115.152;Houston Intercontinental;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1000-1059;5;2;29;172;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;9;McCarran International;36.08;-115.152;Dallas Fort Worth Regional;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1800-1859;5;3;24;181;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;4;McCarran International;36.08;-115.152;Dallas Fort Worth Regional;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1300-1359;9;3;29;160;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;4;McCarran International;36.08;-115.152;Chicago O'Hare International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1200-1259;5;3;26;181;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;4;McCarran International;36.08;-115.152;Dallas Fort Worth Regional;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1600-1659;9;3;32;180;Delta Air Lines Inc.;13056;73508;1174;1903352;12460183;0.0001441658849878598;0.0001486602009422039;1;McCarran International;36.08;-115.152;Minneapolis-St Paul International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1400-1459;2;3;25;180;Delta Air Lines Inc.;13056;73508;1174;1903352;12460183;0.0001441658849878598;0.0001486602009422039;2;McCarran International;36.08;-115.152;Minneapolis-St Paul International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;2300-2359;7;3;17;180;Delta Air Lines Inc.;13056;73508;1174;1903352;12460183;0.0001441658849878598;0.0001486602009422039;6;McCarran International;36.08;-115.152;John F. Kennedy International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1800-1859;4;3;24;146;Alaska Airlines Inc.;13056;20315;717;1903352;2884187;3.233146156611231e-05;0.00017460144972655646;8;McCarran International;36.08;-115.152;Los Angeles International;0.0;0.0;0.0;65.0;2.91"
"1;7;1;1500-1559;2;3;26;185;Alaska Airlines Inc.;13056;20315;717;1903352;2884187;3.233146156611231e-05;0.00017460144972655646;1;McCarran International;36.08;-115.152;Seattle International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1300-1359;2;3;29;146;Alaska Airlines Inc.;13056;20315;717;1903352;2884187;3.233146156611231e-05;0.00017460144972655646;8;McCarran International;36.08;-115.152;Seattle International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1100-1159;2;3;26;172;Alaska Airlines Inc.;13056;20315;717;1903352;2884187;3.233146156611231e-05;0.00017460144972655646;18;McCarran International;36.08;-115.152;San Francisco International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1200-1259;5;3;26;228;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;4;McCarran International;36.08;-115.152;Dallas Fort Worth Regional;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1100-1159;5;3;26;178;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;7;McCarran International;36.08;-115.152;Chicago O'Hare International;0.0;0.0;0.0;65.0;2.91"
"1;7;1;1400-1459;5;3;25;187;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;8;McCarran International;36.08;-115.152;Dallas Fort Worth Regional;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1200-1259;2;3;26;187;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;7;McCarran International;36.08;-115.152;Phoenix Sky Harbor International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1600-1659;1;3;32;160;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;19;McCarran International;36.08;-115.152;Los Angeles International;0.0;0.0;0.0;65.0;2.91"
"1;7;1;1500-1559;7;3;26;160;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;7;McCarran International;36.08;-115.152;Chicago O'Hare International;0.0;0.0;0.0;65.0;2.91"
"1;7;1;1600-1659;4;3;32;129;Allegiant Air;13056;6713;645;1903352;1257616;1.3252580061983643e-05;0.00010774347590392701;11;McCarran International;36.08;-115.152;Kent County;0.0;0.0;0.0;65.0;2.91"
"1;7;1;1400-1459;1;3;25;181;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;5;McCarran International;36.08;-115.152;Los Angeles International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1600-1659;1;3;32;76;SkyWest Airlines Inc.;13056;62105;148;1903352;3472966;3.419267401443636e-05;9.900278805864171e-05;2;McCarran International;36.08;-115.152;Orange County;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1200-1259;1;3;26;181;American Airlines Inc.;13056;75506;1174;1903352;11744595;9.82082928995461e-05;0.00017728721959309724;3;McCarran International;36.08;-115.152;Los Angeles International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1300-1359;3;3;29;129;Allegiant Air;13056;6713;645;1903352;1257616;1.3252580061983643e-05;0.00010774347590392701;11;McCarran International;36.08;-115.152;Glacier Park International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1300-1359;2;3;29;129;Allegiant Air;13056;6713;645;1903352;1257616;1.3252580061983643e-05;0.00010774347590392701;11;McCarran International;36.08;-115.152;Grand Island Air Park;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1500-1559;5;3;26;129;Allegiant Air;13056;6713;645;1903352;1257616;1.3252580061983643e-05;0.00010774347590392701;11;McCarran International;36.08;-115.152;Austin - Bergstrom International;0.0;0.0;0.0;65.0;2.91"
"1;7;1;1500-1559;2;3;26;129;Allegiant Air;13056;6713;645;1903352;1257616;1.3252580061983643e-05;0.00010774347590392701;11;McCarran International;36.08;-115.152;Memphis International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1500-1559;5;3;26;129;Allegiant Air;13056;6713;645;1903352;1257616;1.3252580061983643e-05;0.00010774347590392701;11;McCarran International;36.08;-115.152;Grand Forks International;0.0;0.0;0.0;65.0;2.91"
"1;7;1;1300-1359;7;3;29;228;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;3;McCarran International;36.08;-115.152;Detroit Metro Wayne County;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1400-1459;3;3;25;129;Allegiant Air;13056;6713;645;1903352;1257616;1.3252580061983643e-05;0.00010774347590392701;11;McCarran International;36.08;-115.152;Northwest Arkansas Regional;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1500-1559;5;3;26;129;Allegiant Air;13056;6713;645;1903352;1257616;1.3252580061983643e-05;0.00010774347590392701;11;McCarran International;36.08;-115.152;Quad City International;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1100-1159;4;3;26;228;Spirit Air Lines;13056;15023;1257;1903352;2688839;9.173723925704242e-06;0.00012465107307156237;2;McCarran International;36.08;-115.152;Houston Intercontinental;0.0;0.0;0.0;65.0;2.91"
"1;7;0;1300-1359;3;3;29;173;United Air Lines Inc.;13056;46218;1108;1903352;8501631;0.00025380424062159367;0.00022898547349326266;11;McCarran International;36.08;-115.152;Stapleton International;0.0;0.0;0.0;65.0;2.91"
